fila_csv,conjunto
1677,entrenamiento
1678,entrenamiento
1679,entrenamiento
1680,entrenamiento
1681,entrenamiento
1682,entrenamiento
1683,entrenamiento
1684,entrenamiento
1685,prueba
1686,entrenamiento
1687,entrenamiento
1688,entrenamiento
1689,validacion
1690,prueba
1691,entrenamiento
1692,entrenamiento
1693,validacion
1694,validacion
1695,entrenamiento
1696,entrenamiento
1697,entrenamiento
1698,entrenamiento
1699,entrenamiento
1700,entrenamiento
1701,entrenamiento
1702,prueba
1703,entrenamiento
1704,validacion
1705,prueba
1706,entrenamiento
1707,validacion
1708,validacion
1709,entrenamiento
1710,prueba
1711,entrenamiento
1712,prueba
1713,entrenamiento
1714,entrenamiento
1715,entrenamiento
1716,validacion
1717,entrenamiento
1718,prueba
1719,entrenamiento
1720,entrenamiento
1721,entrenamiento
1722,prueba
1723,prueba
1724,entrenamiento
1725,validacion
1726,validacion
1727,validacion
1728,entrenamiento
1729,entrenamiento
1730,entrenamiento
1731,validacion
1732,entrenamiento
1733,entrenamiento
1734,entrenamiento
1735,prueba
1736,entrenamiento
1737,entrenamiento
1738,prueba
1739,entrenamiento
1740,entrenamiento
1741,prueba
1742,entrenamiento
1743,validacion
1744,entrenamiento
1745,entrenamiento
1746,validacion
1747,validacion
1748,entrenamiento
1749,validacion
1750,entrenamiento
1751,prueba
1752,prueba
1753,validacion
1754,entrenamiento
1755,entrenamiento
1756,validacion
1757,validacion
1758,entrenamiento
1759,entrenamiento
1760,entrenamiento
1761,entrenamiento
1762,prueba
1763,entrenamiento
1764,validacion
1765,validacion
1766,entrenamiento
1767,prueba
1768,validacion
1769,prueba
1770,entrenamiento
1771,entrenamiento
1772,prueba
1773,entrenamiento
1774,prueba
1775,entrenamiento
1776,entrenamiento
1777,entrenamiento
1778,entrenamiento
1779,entrenamiento
1780,prueba
1781,entrenamiento
1782,entrenamiento
1783,entrenamiento
1784,entrenamiento
1785,entrenamiento
1786,entrenamiento
1787,prueba
1788,entrenamiento
1789,entrenamiento
1790,entrenamiento
1791,entrenamiento
1792,entrenamiento
1793,entrenamiento
1794,prueba
1795,entrenamiento
1796,entrenamiento
1797,entrenamiento
1798,entrenamiento
1799,entrenamiento
1800,prueba
1801,entrenamiento
1802,entrenamiento
1803,entrenamiento
1804,entrenamiento
1805,validacion
1806,prueba
1807,validacion
1808,validacion
1809,validacion
1810,prueba
1811,prueba
1812,prueba
1813,prueba
1814,entrenamiento
1815,entrenamiento
1816,validacion
1817,prueba
1818,entrenamiento
1819,entrenamiento
1820,prueba
1821,entrenamiento
1822,prueba
1823,prueba
1824,entrenamiento
1825,validacion
1826,entrenamiento
1827,entrenamiento
1828,validacion
1829,entrenamiento
1830,prueba
1831,prueba
1832,entrenamiento
1833,entrenamiento
1834,prueba
1835,entrenamiento
1836,entrenamiento
1837,entrenamiento
1838,entrenamiento
1839,entrenamiento
1840,prueba
1841,entrenamiento
1842,validacion
1843,validacion
1844,entrenamiento
1845,prueba
1846,validacion
1847,entrenamiento
1848,entrenamiento
1849,entrenamiento
1850,validacion
1851,entrenamiento
1852,prueba
1853,validacion
1854,entrenamiento
1855,entrenamiento
1856,entrenamiento
1857,entrenamiento
1858,validacion
1859,entrenamiento
1860,prueba
1861,entrenamiento
1862,entrenamiento
1863,entrenamiento
1864,entrenamiento
1865,entrenamiento
1866,entrenamiento
1867,validacion
1868,prueba
1869,prueba
1870,prueba
1871,validacion
1872,entrenamiento
1873,entrenamiento
1874,entrenamiento
1875,prueba
1876,entrenamiento
1877,entrenamiento
1878,entrenamiento
1879,validacion
1880,entrenamiento
1881,prueba
1882,entrenamiento
1883,entrenamiento
1884,prueba
1885,entrenamiento
1886,entrenamiento
1887,prueba
1888,validacion
1889,entrenamiento
1890,entrenamiento
1891,entrenamiento
1892,entrenamiento
1893,entrenamiento
1894,entrenamiento
1895,entrenamiento
1896,prueba
1897,entrenamiento
1898,prueba
1899,entrenamiento
1900,entrenamiento
1901,prueba
1902,entrenamiento
1903,entrenamiento
1904,entrenamiento
1905,entrenamiento
1906,entrenamiento
1907,validacion
1908,entrenamiento
1909,entrenamiento
1910,entrenamiento
1911,entrenamiento
1912,prueba
1913,entrenamiento
1914,entrenamiento
1915,validacion
1916,entrenamiento
1917,prueba
1918,entrenamiento
1919,entrenamiento
1920,entrenamiento
1921,prueba
1922,entrenamiento
1923,entrenamiento
1924,entrenamiento
1925,entrenamiento
1926,entrenamiento
1927,validacion
1928,entrenamiento
1929,prueba
1930,entrenamiento
1931,entrenamiento
1932,validacion
1933,prueba
1934,entrenamiento
1935,entrenamiento
1936,entrenamiento
1937,prueba
1938,entrenamiento
1939,entrenamiento
1940,prueba
1941,validacion
1942,entrenamiento
1943,entrenamiento
1944,entrenamiento
1945,entrenamiento
1946,entrenamiento
1947,validacion
1948,validacion
1949,entrenamiento
1950,validacion
1951,entrenamiento
1952,entrenamiento
1953,entrenamiento
1954,entrenamiento
1955,entrenamiento
1956,validacion
1957,entrenamiento
1958,entrenamiento
1959,entrenamiento
1960,entrenamiento
1961,validacion
1962,entrenamiento
1963,entrenamiento
1964,validacion
1965,entrenamiento
1966,entrenamiento
1967,entrenamiento
1968,prueba
1969,validacion
1970,entrenamiento
1971,entrenamiento
1972,entrenamiento
1973,entrenamiento
1974,validacion
1975,validacion
1976,validacion
1977,entrenamiento
1978,entrenamiento
1979,entrenamiento
1980,entrenamiento
1981,entrenamiento
1982,entrenamiento
1983,entrenamiento
1984,entrenamiento
1985,entrenamiento
1986,entrenamiento
1987,entrenamiento
1988,entrenamiento
1989,prueba
1990,entrenamiento
1991,prueba
1992,entrenamiento
1993,entrenamiento
1994,entrenamiento
1995,prueba
1996,prueba
1997,entrenamiento
1998,entrenamiento
1999,entrenamiento
2000,entrenamiento
2001,validacion
2002,entrenamiento
2003,entrenamiento
2004,prueba
2005,entrenamiento
2006,entrenamiento
2007,entrenamiento
2008,entrenamiento
2009,entrenamiento
2010,entrenamiento
2011,entrenamiento
2012,prueba
2013,entrenamiento
2014,prueba
2015,entrenamiento
2016,prueba
2017,validacion
2018,validacion
2019,prueba
2020,entrenamiento
2021,prueba
2022,validacion
2023,entrenamiento
2024,entrenamiento
2025,entrenamiento
2026,entrenamiento
2027,entrenamiento
2028,entrenamiento
2029,entrenamiento
2030,validacion
2031,entrenamiento
2032,entrenamiento
2033,prueba
2034,validacion
2035,entrenamiento
2036,entrenamiento
2037,entrenamiento
2038,entrenamiento
2039,entrenamiento
2040,prueba
2041,entrenamiento
2042,entrenamiento
2043,entrenamiento
2044,entrenamiento
2045,entrenamiento
2046,entrenamiento
2047,entrenamiento
2048,entrenamiento
2049,entrenamiento
2050,validacion
2051,entrenamiento
2052,validacion
2053,entrenamiento
2054,entrenamiento
2055,entrenamiento
2056,entrenamiento
2057,entrenamiento
2058,entrenamiento
2059,entrenamiento
2060,entrenamiento
2061,validacion
2062,prueba
2063,entrenamiento
2064,entrenamiento
2065,prueba
2066,entrenamiento
2067,prueba
2068,entrenamiento
2069,prueba
2070,prueba
2071,prueba
2072,validacion
2073,entrenamiento
2074,entrenamiento
2075,validacion
2076,validacion
2077,prueba
2078,entrenamiento
2079,entrenamiento
2080,entrenamiento
2081,entrenamiento
2082,entrenamiento
2083,validacion
2084,entrenamiento
2085,entrenamiento
2086,entrenamiento
2087,validacion
2088,entrenamiento
2089,entrenamiento
2090,prueba
2091,validacion
2092,entrenamiento
2093,entrenamiento
2094,entrenamiento
2095,prueba
2096,validacion
2097,validacion
2098,entrenamiento
2099,entrenamiento
2100,entrenamiento
2101,prueba
2102,validacion
2103,entrenamiento
2104,prueba
2105,validacion
2106,entrenamiento
2107,entrenamiento
2108,prueba
2109,prueba
2110,entrenamiento
2111,entrenamiento
2112,entrenamiento
2113,entrenamiento
2114,prueba
2115,entrenamiento
2116,entrenamiento
2117,prueba
2118,validacion
2119,validacion
2120,entrenamiento
2121,entrenamiento
2122,prueba
2123,entrenamiento
2124,entrenamiento
2125,prueba
2126,validacion
2127,entrenamiento
2128,prueba
2129,entrenamiento
2130,prueba
2131,entrenamiento
2132,entrenamiento
2133,validacion
2134,entrenamiento
2135,prueba
2136,prueba
2137,entrenamiento
2138,prueba
2139,validacion
2140,prueba
2141,prueba
2142,entrenamiento
2143,validacion
2144,entrenamiento
2145,validacion
2146,entrenamiento
2147,prueba
2148,entrenamiento
2149,entrenamiento
2150,entrenamiento
2151,entrenamiento
2152,entrenamiento
2153,entrenamiento
2154,validacion
2155,prueba
2156,entrenamiento
2157,prueba
2158,entrenamiento
2159,entrenamiento
2160,entrenamiento
2161,entrenamiento
2162,entrenamiento
2163,prueba
2164,entrenamiento
2165,entrenamiento
2166,entrenamiento
2167,entrenamiento
2168,entrenamiento
2169,entrenamiento
2170,entrenamiento
2171,prueba
2172,prueba
2173,entrenamiento
2174,entrenamiento
2175,validacion
2176,prueba
2177,entrenamiento
2178,entrenamiento
2179,entrenamiento
2180,entrenamiento
2181,entrenamiento
2182,validacion
2183,entrenamiento
2184,entrenamiento
2185,entrenamiento
2186,entrenamiento
2187,entrenamiento
2188,entrenamiento
2189,entrenamiento
2190,entrenamiento
2191,prueba
2192,entrenamiento
2193,entrenamiento
2194,entrenamiento
2195,entrenamiento
2196,validacion
2197,entrenamiento
2198,entrenamiento
2199,validacion
2200,entrenamiento
2201,entrenamiento
2202,entrenamiento
2203,entrenamiento
2204,entrenamiento
2205,entrenamiento
2206,entrenamiento
2207,entrenamiento
2208,validacion
2209,entrenamiento
2210,entrenamiento
2211,entrenamiento
2212,entrenamiento
2213,entrenamiento
2214,entrenamiento
2215,validacion
2216,prueba
2217,entrenamiento
2218,entrenamiento
2219,entrenamiento
2220,entrenamiento
2221,entrenamiento
2222,prueba
2223,validacion
2224,prueba
2225,prueba
2226,validacion
2227,prueba
2228,prueba
2229,entrenamiento
2230,validacion
2231,entrenamiento
2232,entrenamiento
2233,prueba
2234,entrenamiento
2235,validacion
2236,entrenamiento
2237,validacion
2238,entrenamiento
2239,entrenamiento
2240,validacion
2241,entrenamiento
2242,entrenamiento
2243,validacion
2244,entrenamiento
2245,validacion
2246,validacion
2247,entrenamiento
2248,entrenamiento
2249,entrenamiento
2250,entrenamiento
2251,entrenamiento
2252,prueba
2253,prueba
2254,entrenamiento
2255,validacion
2256,entrenamiento
2257,entrenamiento
2258,entrenamiento
2259,entrenamiento
2260,entrenamiento
2261,entrenamiento
2262,entrenamiento
2263,validacion
2264,entrenamiento
2265,entrenamiento
2266,entrenamiento
2267,entrenamiento
2268,entrenamiento
2269,entrenamiento
2270,entrenamiento
2271,entrenamiento
2272,entrenamiento
2273,validacion
2274,validacion
2275,entrenamiento
2276,entrenamiento
2277,validacion
2278,entrenamiento
2279,entrenamiento
2280,validacion
2281,entrenamiento
2282,validacion
2283,entrenamiento
2284,validacion
2285,entrenamiento
2286,entrenamiento
2287,entrenamiento
2288,entrenamiento
2289,prueba
2290,entrenamiento
2291,entrenamiento
2292,entrenamiento
2293,entrenamiento
2294,validacion
2295,entrenamiento
2296,entrenamiento
2297,prueba
2298,entrenamiento
2299,entrenamiento
2300,entrenamiento
2301,entrenamiento
2302,validacion
2303,entrenamiento
2304,entrenamiento
2305,entrenamiento
2306,prueba
2307,entrenamiento
2308,entrenamiento
2309,validacion
2310,validacion
2311,entrenamiento
2312,prueba
2313,entrenamiento
2314,prueba
2315,validacion
2316,prueba
2317,entrenamiento
2318,entrenamiento
2319,prueba
2320,validacion
2321,entrenamiento
2322,validacion
2323,entrenamiento
2324,entrenamiento
2325,entrenamiento
2326,entrenamiento
2327,entrenamiento
2328,entrenamiento
2329,entrenamiento
2330,entrenamiento
2331,validacion
2332,entrenamiento
2333,prueba
2334,entrenamiento
2335,entrenamiento
2336,prueba
2337,entrenamiento
2338,entrenamiento
2339,entrenamiento
2340,entrenamiento
2341,entrenamiento
2342,entrenamiento
2343,entrenamiento
2344,entrenamiento
2345,entrenamiento
2346,prueba
2347,entrenamiento
2348,validacion
2349,validacion
2350,entrenamiento
2351,entrenamiento
2352,prueba
2353,prueba
2354,validacion
2355,entrenamiento
2356,validacion
2357,prueba
2358,entrenamiento
2359,entrenamiento
2360,entrenamiento
2361,entrenamiento
2362,entrenamiento
2363,prueba
2364,validacion
2365,entrenamiento
2366,entrenamiento
2367,entrenamiento
2368,prueba
2369,validacion
2370,entrenamiento
2371,entrenamiento
2372,prueba
2373,prueba
2374,prueba
2375,entrenamiento
2376,validacion
2377,entrenamiento
2378,entrenamiento
2379,entrenamiento
2380,prueba
2381,entrenamiento
2382,prueba
2383,validacion
2384,prueba
2385,entrenamiento
2386,entrenamiento
2387,prueba
2388,entrenamiento
2389,prueba
2390,entrenamiento
2391,entrenamiento
2392,entrenamiento
2393,validacion
2394,prueba
2395,prueba
2396,entrenamiento
2397,entrenamiento
2398,entrenamiento
2399,entrenamiento
2400,entrenamiento
2401,entrenamiento
2402,entrenamiento
2403,prueba
2404,entrenamiento
2405,prueba
2406,prueba
2407,validacion
2408,entrenamiento
2409,entrenamiento
2410,entrenamiento
2411,entrenamiento
2412,entrenamiento
2413,prueba
2414,entrenamiento
2415,prueba
2416,entrenamiento
2417,prueba
2418,prueba
2419,prueba
2420,entrenamiento
2421,entrenamiento
2422,entrenamiento
2423,prueba
2424,entrenamiento
2425,entrenamiento
2426,entrenamiento
2427,prueba
2428,entrenamiento
2429,entrenamiento
2430,entrenamiento
2431,entrenamiento
2432,entrenamiento
2433,entrenamiento
2434,validacion
2435,validacion
2436,prueba
2437,entrenamiento
2438,entrenamiento
2439,entrenamiento
2440,prueba
2441,entrenamiento
2442,validacion
2443,prueba
2444,entrenamiento
2445,entrenamiento
2446,prueba
2447,validacion
2448,entrenamiento
2449,entrenamiento
2450,validacion
2451,entrenamiento
2452,validacion
2453,entrenamiento
2454,validacion
2455,entrenamiento
2456,validacion
2457,prueba
2458,entrenamiento
2459,entrenamiento
2460,entrenamiento
2461,entrenamiento
2462,entrenamiento
2463,validacion
2464,entrenamiento
2465,entrenamiento
2466,prueba
2467,entrenamiento
2468,entrenamiento
2469,entrenamiento
2470,entrenamiento
2471,validacion
2472,prueba
2473,prueba
2474,entrenamiento
2475,entrenamiento
2476,entrenamiento
2477,validacion
2478,entrenamiento
2479,entrenamiento
2480,entrenamiento
2481,entrenamiento
2482,entrenamiento
2483,entrenamiento
2484,entrenamiento
2485,entrenamiento
2486,entrenamiento
2487,prueba
2488,entrenamiento
2489,entrenamiento
2490,prueba
2491,prueba
2492,entrenamiento
2493,entrenamiento
2494,entrenamiento
2495,prueba
2496,validacion
2497,validacion
2498,entrenamiento
2499,validacion
2500,entrenamiento
2501,entrenamiento
2502,entrenamiento
2503,entrenamiento
2504,entrenamiento
2505,entrenamiento
2506,validacion
2507,entrenamiento
2508,prueba
2509,prueba
2510,entrenamiento
2511,entrenamiento
2512,entrenamiento
2513,prueba
2514,entrenamiento
2515,entrenamiento
2516,entrenamiento
2517,entrenamiento
2518,entrenamiento
2519,validacion
2520,prueba
2521,entrenamiento
2522,entrenamiento
2523,entrenamiento
2524,entrenamiento
2525,entrenamiento
2526,entrenamiento
2527,entrenamiento
2528,entrenamiento
2529,entrenamiento
2530,entrenamiento
2531,entrenamiento
2532,validacion
2533,prueba
2534,validacion
2535,entrenamiento
2536,entrenamiento
2537,entrenamiento
2538,prueba
2539,entrenamiento
2540,entrenamiento
2541,entrenamiento
2542,entrenamiento
2543,entrenamiento
2544,validacion
2545,entrenamiento
2546,entrenamiento
2547,entrenamiento
2548,entrenamiento
2549,entrenamiento
2550,entrenamiento
2551,prueba
2552,entrenamiento
2553,entrenamiento
2554,entrenamiento
2555,entrenamiento
2556,prueba
2557,validacion
2558,validacion
2559,entrenamiento
2560,entrenamiento
2561,entrenamiento
2562,entrenamiento
2563,prueba
2564,entrenamiento
2565,entrenamiento
2566,entrenamiento
2567,entrenamiento
2568,entrenamiento
2569,validacion
2570,entrenamiento
2571,prueba
2572,prueba
2573,entrenamiento
2574,entrenamiento
2575,entrenamiento
2576,entrenamiento
2577,entrenamiento
2578,prueba
2579,entrenamiento
2580,entrenamiento
2581,validacion
2582,entrenamiento
2583,entrenamiento
2584,entrenamiento
2585,entrenamiento
2586,validacion
2587,prueba
2588,validacion
2589,entrenamiento
2590,validacion
2591,entrenamiento
2592,entrenamiento
2593,entrenamiento
2594,entrenamiento
2595,entrenamiento
2596,entrenamiento
2597,validacion
2598,entrenamiento
2599,validacion
2600,entrenamiento
2601,entrenamiento
2602,entrenamiento
2603,prueba
2604,entrenamiento
2605,validacion
2606,prueba
2607,entrenamiento
2608,entrenamiento
2609,entrenamiento
2610,entrenamiento
2611,entrenamiento
2612,entrenamiento
2613,entrenamiento
2614,entrenamiento
2615,entrenamiento
2616,entrenamiento
2617,entrenamiento
2618,entrenamiento
2619,entrenamiento
2620,entrenamiento
2621,entrenamiento
2622,validacion
2623,validacion
2624,entrenamiento
2625,entrenamiento
2626,entrenamiento
2627,entrenamiento
2628,entrenamiento
2629,entrenamiento
2630,prueba
2631,entrenamiento
2632,entrenamiento
2633,prueba
2634,prueba
2635,entrenamiento
2636,entrenamiento
2637,prueba
2638,entrenamiento
2639,validacion
2640,entrenamiento
2641,entrenamiento
2642,entrenamiento
2643,entrenamiento
2644,entrenamiento
2645,entrenamiento
2646,entrenamiento
2647,entrenamiento
2648,prueba
2649,validacion
2650,entrenamiento
2651,entrenamiento
2652,validacion
2653,entrenamiento
2654,entrenamiento
2655,validacion
2656,entrenamiento
2657,validacion
2658,entrenamiento
2659,entrenamiento
2660,entrenamiento
2661,entrenamiento
2662,entrenamiento
2663,prueba
2664,entrenamiento
2665,validacion
2666,entrenamiento
2667,prueba
2668,prueba
2669,prueba
2670,entrenamiento
2671,entrenamiento
2672,prueba
2673,validacion
2674,entrenamiento
2675,entrenamiento
2676,validacion
2677,entrenamiento
2678,validacion
2679,entrenamiento
